transaction_id,transaction_date,product_id,product_code,product_description,quantity,account_id
T20250414-01458,2024-03-30,277,26,Produto K965,17,1410
T20250414-01459,2023-04-06,251,2,Produto U899,12,1120
T20250414-01460,2023-10-01,212,19,Produto N759,1,1006
T20250414-01461,2023-07-28,249,33,Produto Y845,13,1054
T20250414-01462,2025-01-05,243,36,Produto U968,1,1453
T20250414-01463,2025-01-07,240,26,Produto H916,18,1005
T20250414-01464,2025-01-27,239,32,Produto G145,10,1412
T20250414-01465,2023-04-23,292,48,Produto N194,13,1243
T20250414-01466,2025-01-31,284,48,Produto C512,17,1136
T20250414-01467,2023-06-08,265,8,Produto W591,14,1226
T20250414-01468,2023-12-25,239,32,Produto G145,17,1377
T20250414-01469,2024-10-11,219,10,Produto O463,16,1052
T20250414-01470,2024-05-08,277,26,Produto K965,2,1461
T20250414-01471,2023-02-03,297,5,Produto B500,12,1040
T20250414-01472,2025-03-23,215,39,Produto S284,15,1421
T20250414-01473,2024-11-15,216,40,Produto Y349,4,1461
T20250414-01474,2023-10-31,233,14,Produto G422,19,1162
T20250414-01475,2024-04-30,289,40,Produto X152,16,1188
T20250414-01476,2023-11-24,268,44,Produto G994,13,1258
T20250414-01477,2023-02-24,254,15,Produto K831,18,1374
T20250414-01478,2025-03-08,294,16,Produto K893,6,1277
T20250414-01479,2023-06-15,240,26,Produto H916,14,1402
T20250414-01480,2024-01-01,291,34,Produto D633,5,1443
T20250414-01481,2025-02-28,234,39,Produto T940,2,1343
T20250414-01482,2023-09-21,274,29,Produto R437,3,1275
T20250414-01483,2024-07-06,217,30,Produto G748,17,1053
T20250414-01484,2023-09-06,263,12,Produto O924,4,1216
T20250414-01485,2024-09-07,228,6,Produto B585,17,1036
T20250414-01486,2023-12-22,299,38,Produto I435,5,1344
T20250414-01487,2025-03-21,201,17,Produto T822,9,1452
T20250414-01488,2024-03-10,252,25,Produto P399,7,1415
T20250414-01489,2023-10-03,237,29,Produto T289,18,1013
T20250414-01490,2024-06-09,298,33,Produto B166,6,1136
T20250414-01491,2023-07-20,258,5,Produto T479,18,1330
T20250414-01492,2023-01-23,276,42,Produto I491,18,1177
T20250414-01493,2023-02-18,298,33,Produto B166,1,1237
T20250414-01494,2023-05-28,211,7,Produto F213,7,1373
T20250414-01495,2024-11-07,208,11,Produto O943,3,1275
T20250414-01496,2024-06-17,260,47,Produto E906,6,1275
T20250414-01497,2023-12-17,234,39,Produto T940,3,1288
T20250414-01498,2025-03-18,262,39,Produto Y699,18,1295
T20250414-01499,2024-12-02,299,38,Produto I435,7,1476
T20250414-01500,2024-11-25,277,26,Produto K965,18,1112
T20250414-01501,2025-01-09,287,16,Produto O164,18,1321
T20250414-01502,2023-01-25,208,11,Produto O943,13,1220
T20250414-01503,2024-03-28,251,2,Produto U899,9,1466
T20250414-01504,2023-10-29,292,48,Produto N194,1,1136
T20250414-01505,2024-11-19,297,5,Produto B500,1,1052
T20250414-01506,2023-08-06,226,11,Produto J240,4,1108
T20250414-01507,2024-12-28,215,39,Produto S284,12,1068
T20250414-01508,2024-11-01,264,11,Produto P61,8,1329
T20250414-01509,2024-09-26,257,40,Produto Q389,12,1256
T20250414-01510,2023-03-16,278,31,Produto A338,18,1196
T20250414-01511,2024-05-11,248,13,Produto E317,16,1040
T20250414-01512,2025-03-29,245,19,Produto H791,8,1010
T20250414-01513,2024-01-31,216,40,Produto Y349,20,1225
T20250414-01514,2024-01-28,277,26,Produto K965,17,1361
T20250414-01515,2025-02-11,236,44,Produto M279,14,1476
T20250414-01516,2023-07-29,255,40,Produto I357,1,1380
T20250414-01517,2024-11-18,293,45,Produto I337,7,1034
T20250414-01518,2024-11-29,276,42,Produto I491,1,1073
T20250414-01519,2023-10-13,217,30,Produto G748,17,1054
T20250414-01520,2025-03-15,205,17,Produto G609,5,1009
T20250414-01521,2025-01-21,284,48,Produto C512,1,1440
T20250414-01522,2025-02-10,253,36,Produto S238,19,1143
T20250414-01523,2024-05-19,242,10,Produto Z955,13,1397
T20250414-01524,2023-04-07,226,11,Produto J240,7,1139
T20250414-01525,2024-11-19,274,29,Produto R437,15,1128
T20250414-01526,2025-01-30,231,3,Produto Q788,14,1168
T20250414-01527,2023-04-30,230,28,Produto I246,9,1357
T20250414-01528,2025-01-16,280,44,Produto A726,14,1489
T20250414-01529,2023-09-30,237,29,Produto T289,4,1160
T20250414-01530,2023-03-20,200,20,Produto Z769,19,1398
T20250414-01531,2024-03-16,210,28,Produto L544,14,1327
T20250414-01532,2025-02-26,298,33,Produto B166,11,1424
T20250414-01533,2023-12-07,280,44,Produto A726,4,1268
T20250414-01534,2023-12-16,278,31,Produto A338,14,1459
T20250414-01535,2023-03-28,236,44,Produto M279,7,1481
T20250414-01536,2023-12-02,211,7,Produto F213,12,1121
T20250414-01537,2023-04-18,246,11,Produto V318,7,1491
T20250414-01538,2023-05-11,246,11,Produto V318,5,1347
T20250414-01539,2025-02-24,294,16,Produto K893,19,1434
T20250414-01540,2025-03-19,236,44,Produto M279,18,1317
T20250414-01541,2023-04-08,234,39,Produto T940,5,1281
T20250414-01542,2024-04-10,251,2,Produto U899,3,1322
T20250414-01543,2024-09-30,279,30,Produto W458,11,1248
T20250414-01544,2023-11-23,215,39,Produto S284,9,1249
T20250414-01545,2023-02-02,263,12,Produto O924,8,1325
T20250414-01546,2024-04-03,218,20,Produto M874,12,1445
T20250414-01547,2024-01-05,233,14,Produto G422,11,1247
T20250414-01548,2024-05-26,226,11,Produto J240,20,1246
T20250414-01549,2024-07-20,258,5,Produto T479,5,1055
T20250414-01550,2024-11-19,208,11,Produto O943,3,1245
T20250414-01551,2025-02-11,262,39,Produto Y699,2,1236
T20250414-01552,2024-08-15,230,28,Produto I246,18,1421
T20250414-01553,2024-03-09,267,22,Produto G935,17,1355
T20250414-01554,2023-05-18,240,26,Produto H916,2,1041
T20250414-01555,2023-06-02,292,48,Produto N194,6,1498
T20250414-01556,2023-04-30,253,36,Produto S238,5,1185
T20250414-01557,2023-02-02,244,2,Produto S837,2,1189
T20250414-01558,2023-05-10,229,17,Produto N361,16,1403
T20250414-01559,2023-01-21,226,11,Produto J240,6,1490
T20250414-01560,2023-12-04,245,19,Produto H791,5,1153
T20250414-01561,2023-05-31,246,11,Produto V318,8,1224
T20250414-01562,2025-02-03,288,5,Produto T983,6,1304
T20250414-01563,2024-10-15,236,44,Produto M279,15,1309
T20250414-01564,2024-09-14,273,32,Produto P527,6,1475
T20250414-01565,2023-10-14,210,28,Produto L544,18,1345
T20250414-01566,2024-05-10,226,11,Produto J240,5,1042
T20250414-01567,2023-10-21,272,20,Produto E366,16,1214
T20250414-01568,2024-03-21,207,38,Produto G584,9,1074
T20250414-01569,2024-03-07,265,8,Produto W591,4,1438
T20250414-01570,2023-06-27,235,20,Produto X356,19,1213
T20250414-01571,2023-09-11,205,17,Produto G609,6,1120
T20250414-01572,2024-03-06,216,40,Produto Y349,1,1445
T20250414-01573,2025-01-07,286,49,Produto Y824,2,1233
T20250414-01574,2024-05-29,244,2,Produto S837,1,1308
T20250414-01575,2024-11-11,237,29,Produto T289,10,1175
T20250414-01576,2023-06-05,260,47,Produto E906,12,1095
T20250414-01577,2024-01-01,228,6,Produto B585,15,1005
T20250414-01578,2025-02-15,251,2,Produto U899,17,1303
T20250414-01579,2024-10-21,236,44,Produto M279,17,1419
T20250414-01580,2023-01-31,285,29,Produto H688,1,1363
T20250414-01581,2024-06-11,290,6,Produto M816,1,1476
T20250414-01582,2023-03-14,211,7,Produto F213,12,1064
T20250414-01583,2024-05-16,211,7,Produto F213,12,1332
T20250414-01584,2024-01-29,295,20,Produto Y464,19,1426
T20250414-01585,2023-10-03,234,39,Produto T940,15,1493
T20250414-01586,2023-07-23,264,11,Produto P61,7,1096
T20250414-01587,2024-03-25,236,44,Produto M279,1,1315
T20250414-01588,2024-07-04,264,11,Produto P61,13,1138
T20250414-01589,2024-08-10,296,46,Produto L885,2,1156
T20250414-01590,2024-12-15,237,29,Produto T289,5,1446
T20250414-01591,2023-07-02,291,34,Produto D633,16,1497
T20250414-01592,2023-09-04,242,10,Produto Z955,15,1137
T20250414-01593,2023-07-06,297,5,Produto B500,15,1116
T20250414-01594,2024-12-18,278,31,Produto A338,6,1362
T20250414-01595,2023-10-31,223,15,Produto W388,13,1336
T20250414-01596,2023-02-18,254,15,Produto K831,15,1138
T20250414-01597,2024-06-15,241,5,Produto R208,12,1230
T20250414-01598,2024-07-07,254,15,Produto K831,7,1273
T20250414-01599,2024-05-02,262,39,Produto Y699,5,1478
T20250414-01600,2023-06-05,256,42,Produto X273,1,1171
T20250414-01601,2025-01-02,260,47,Produto E906,20,1192
T20250414-01602,2023-07-22,288,5,Produto T983,4,1384
T20250414-01603,2023-06-09,217,30,Produto G748,8,1382
T20250414-01604,2025-02-26,231,3,Produto Q788,16,1201
T20250414-01605,2023-04-25,221,1,Produto Q257,2,1486
T20250414-01606,2024-03-14,267,22,Produto G935,11,1373
T20250414-01607,2024-11-21,244,2,Produto S837,16,1119
T20250414-01608,2024-03-17,266,19,Produto U706,7,1297
T20250414-01609,2024-07-05,251,2,Produto U899,7,1073
T20250414-01610,2023-03-12,210,28,Produto L544,15,1156
T20250414-01611,2024-06-02,244,2,Produto S837,4,1022
T20250414-01612,2023-05-29,285,29,Produto H688,20,1374
T20250414-01613,2025-01-08,283,47,Produto Q498,15,1020
T20250414-01614,2024-02-02,203,23,Produto G994,20,1426
T20250414-01615,2024-03-21,259,19,Produto Y316,11,1407
T20250414-01616,2024-04-17,215,39,Produto S284,11,1416
T20250414-01617,2024-09-29,234,39,Produto T940,12,1447
T20250414-01618,2025-02-26,283,47,Produto Q498,9,1189
T20250414-01619,2023-01-01,237,29,Produto T289,8,1122
T20250414-01620,2024-04-20,297,5,Produto B500,20,1468
T20250414-01621,2023-01-08,233,14,Produto G422,5,1127
T20250414-01622,2023-03-23,286,49,Produto Y824,3,1358
T20250414-01623,2024-08-16,225,23,Produto A317,18,1223
T20250414-01624,2024-03-15,202,7,Produto E827,14,1234
T20250414-01625,2024-01-22,275,10,Produto U483,10,1092
T20250414-01626,2025-03-02,290,6,Produto M816,15,1097
T20250414-01627,2024-12-08,269,7,Produto V779,19,1387
T20250414-01628,2023-11-18,269,7,Produto V779,15,1411
T20250414-01629,2024-01-14,221,1,Produto Q257,3,1483
T20250414-01630,2023-06-12,228,6,Produto B585,2,1041
T20250414-01631,2023-07-28,200,20,Produto Z769,20,1300
T20250414-01632,2023-04-05,253,36,Produto S238,13,1135
T20250414-01633,2023-05-08,240,26,Produto H916,18,1470
T20250414-01634,2024-08-04,299,38,Produto I435,12,1267
T20250414-01635,2024-02-17,267,22,Produto G935,12,1476
T20250414-01636,2023-07-20,203,23,Produto G994,12,1248
T20250414-01637,2023-06-13,233,14,Produto G422,4,1396
T20250414-01638,2025-03-08,291,34,Produto D633,9,1249
T20250414-01639,2023-03-18,298,33,Produto B166,6,1111
T20250414-01640,2024-10-04,249,33,Produto Y845,13,1143
T20250414-01641,2024-04-15,233,14,Produto G422,20,1166
T20250414-01642,2025-03-20,283,47,Produto Q498,3,1154
T20250414-01643,2023-04-08,230,28,Produto I246,10,1331
T20250414-01644,2025-02-13,287,16,Produto O164,20,1389
T20250414-01645,2023-12-01,232,46,Produto Z547,10,1460
T20250414-01646,2024-03-26,213,4,Produto D177,5,1217
T20250414-01647,2023-03-15,290,6,Produto M816,12,1123
T20250414-01648,2023-07-14,217,30,Produto G748,12,1275
T20250414-01649,2024-11-09,234,39,Produto T940,6,1476
T20250414-01650,2023-05-31,279,30,Produto W458,13,1450
T20250414-01651,2025-03-08,215,39,Produto S284,5,1187
T20250414-01652,2023-03-30,250,46,Produto Q690,4,1070
T20250414-01653,2024-04-16,218,20,Produto M874,6,1128
T20250414-01654,2024-07-18,279,30,Produto W458,7,1237
T20250414-01655,2023-06-01,276,42,Produto I491,19,1027
T20250414-01656,2023-10-02,257,40,Produto Q389,6,1267
T20250414-01657,2023-07-17,218,20,Produto M874,4,1031
T20250414-01658,2023-04-08,257,40,Produto Q389,3,1382
T20250414-01659,2024-04-12,255,40,Produto I357,2,1138
T20250414-01660,2023-06-14,292,48,Produto N194,16,1322
T20250414-01661,2024-11-09,236,44,Produto M279,5,1324
T20250414-01662,2024-10-03,225,23,Produto A317,13,1186
T20250414-01663,2024-12-27,212,19,Produto N759,12,1270
T20250414-01664,2023-04-26,292,48,Produto N194,16,1032
T20250414-01665,2024-11-16,296,46,Produto L885,12,1422
T20250414-01666,2023-07-17,267,22,Produto G935,14,1362
T20250414-01667,2023-04-25,283,47,Produto Q498,10,1391
T20250414-01668,2023-05-11,282,46,Produto P800,2,1340
T20250414-01669,2023-01-21,248,13,Produto E317,2,1201
T20250414-01670,2024-03-12,255,40,Produto I357,18,1304
T20250414-01671,2023-03-01,267,22,Produto G935,20,1129
T20250414-01672,2023-02-25,263,12,Produto O924,12,1241
T20250414-01673,2023-10-17,299,38,Produto I435,18,1477
T20250414-01674,2023-04-27,217,30,Produto G748,10,1087
T20250414-01675,2023-07-09,201,17,Produto T822,9,1426
T20250414-01676,2023-05-08,234,39,Produto T940,8,1401
T20250414-01677,2024-10-28,266,19,Produto U706,7,1291
T20250414-01678,2023-04-13,261,14,Produto Y220,11,1005
T20250414-01679,2023-07-15,239,32,Produto G145,13,1048
T20250414-01680,2025-01-26,253,36,Produto S238,20,1070
T20250414-01681,2024-02-29,280,44,Produto A726,1,1262
T20250414-01682,2024-09-04,222,34,Produto B606,19,1146
T20250414-01683,2024-02-05,292,48,Produto N194,15,1195
T20250414-01684,2024-02-14,242,10,Produto Z955,15,1484
T20250414-01685,2024-07-25,269,7,Produto V779,18,1483
T20250414-01686,2023-11-05,271,10,Produto M881,8,1301
T20250414-01687,2024-02-25,240,26,Produto H916,4,1408
T20250414-01688,2024-12-10,268,44,Produto G994,16,1498
T20250414-01689,2023-02-26,286,49,Produto Y824,8,1092
T20250414-01690,2023-04-29,285,29,Produto H688,7,1465
T20250414-01691,2023-04-30,292,48,Produto N194,13,1252
T20250414-01692,2025-01-31,279,30,Produto W458,5,1242
T20250414-01693,2023-01-08,213,4,Produto D177,9,1200
T20250414-01694,2023-11-13,289,40,Produto X152,1,1224
T20250414-01695,2023-06-26,271,10,Produto M881,14,1015
T20250414-01696,2024-01-31,220,1,Produto C925,13,1482
T20250414-01697,2023-02-08,274,29,Produto R437,2,1053
T20250414-01698,2024-03-08,243,36,Produto U968,19,1205
T20250414-01699,2023-09-13,234,39,Produto T940,8,1083
T20250414-01700,2024-06-04,241,5,Produto R208,10,1387
T20250414-01701,2025-02-08,253,36,Produto S238,3,1053
T20250414-01702,2024-10-03,238,16,Produto K344,1,1168
T20250414-01703,2023-04-24,283,47,Produto Q498,2,1220
T20250414-01704,2023-11-02,280,44,Produto A726,7,1295
T20250414-01705,2025-03-15,220,1,Produto C925,20,1458
T20250414-01706,2025-01-06,258,5,Produto T479,5,1315
T20250414-01707,2025-03-14,209,41,Produto C955,5,1437
T20250414-01708,2024-10-07,200,20,Produto Z769,15,1013
T20250414-01709,2024-12-13,267,22,Produto G935,11,1149
T20250414-01710,2024-04-18,238,16,Produto K344,20,1383
T20250414-01711,2025-01-09,261,14,Produto Y220,17,1317
T20250414-01712,2024-08-20,277,26,Produto K965,5,1270
T20250414-01713,2023-02-09,287,16,Produto O164,5,1004
T20250414-01714,2024-07-31,282,46,Produto P800,8,1126
T20250414-01715,2024-08-12,276,42,Produto I491,1,1125
T20250414-01716,2023-03-03,268,44,Produto G994,4,1270
T20250414-01717,2024-08-22,266,19,Produto U706,8,1410
T20250414-01718,2023-10-28,263,12,Produto O924,10,1404
T20250414-01719,2025-02-16,276,42,Produto I491,2,1027
T20250414-01720,2024-03-30,255,40,Produto I357,20,1191
T20250414-01721,2024-08-15,281,44,Produto C383,8,1486
T20250414-01722,2023-07-02,298,33,Produto B166,4,1272
T20250414-01723,2024-03-26,248,13,Produto E317,11,1164
T20250414-01724,2024-03-29,230,28,Produto I246,7,1238
T20250414-01725,2023-10-22,213,4,Produto D177,17,1249
T20250414-01726,2024-10-05,222,34,Produto B606,8,1173
T20250414-01727,2024-05-29,248,13,Produto E317,11,1385
T20250414-01728,2023-08-05,297,5,Produto B500,6,1062
T20250414-01729,2024-06-13,265,8,Produto W591,6,1429
T20250414-01730,2024-03-20,299,38,Produto I435,17,1263
T20250414-01731,2023-02-27,273,32,Produto P527,12,1220
T20250414-01732,2023-03-08,279,30,Produto W458,19,1278
T20250414-01733,2023-07-21,267,22,Produto G935,19,1053
T20250414-01734,2023-09-29,257,40,Produto Q389,6,1351
T20250414-01735,2023-11-30,233,14,Produto G422,20,1162
T20250414-01736,2023-07-10,264,11,Produto P61,12,1407
T20250414-01737,2023-11-01,206,25,Produto A407,12,1251
T20250414-01738,2024-09-20,271,10,Produto M881,20,1393
T20250414-01739,2025-01-27,292,48,Produto N194,20,1085
T20250414-01740,2024-06-19,207,38,Produto G584,7,1101
T20250414-01741,2025-01-14,275,10,Produto U483,9,1357
T20250414-01742,2023-10-16,229,17,Produto N361,15,1207
T20250414-01743,2023-09-23,236,44,Produto M279,19,1122
T20250414-01744,2025-02-16,255,40,Produto I357,3,1059
T20250414-01745,2024-09-08,271,10,Produto M881,8,1062
T20250414-01746,2023-07-09,231,3,Produto Q788,9,1312
T20250414-01747,2023-08-26,299,38,Produto I435,4,1084
T20250414-01748,2023-05-11,253,36,Produto S238,3,1029
T20250414-01749,2024-02-23,282,46,Produto P800,2,1060
T20250414-01750,2024-05-04,244,2,Produto S837,20,1093
T20250414-01751,2024-09-02,293,45,Produto I337,13,1093
T20250414-01752,2023-04-25,288,5,Produto T983,6,1360
T20250414-01753,2025-01-21,268,44,Produto G994,9,1455
T20250414-01754,2023-11-25,220,1,Produto C925,6,1184
T20250414-01755,2023-09-22,267,22,Produto G935,6,1415
T20250414-01756,2024-12-21,224,32,Produto V634,18,1007
T20250414-01757,2023-04-09,227,21,Produto E338,15,1091
T20250414-01758,2024-03-09,260,47,Produto E906,18,1285
T20250414-01759,2023-01-22,297,5,Produto B500,13,1118
T20250414-01760,2024-11-27,252,25,Produto P399,12,1335
T20250414-01761,2024-09-25,258,5,Produto T479,20,1439
T20250414-01762,2025-02-26,257,40,Produto Q389,15,1440
T20250414-01763,2024-03-09,268,44,Produto G994,3,1297
T20250414-01764,2024-07-13,269,7,Produto V779,11,1337
T20250414-01765,2023-10-05,213,4,Produto D177,7,1341
T20250414-01766,2024-01-22,207,38,Produto G584,17,1111
T20250414-01767,2023-02-23,227,21,Produto E338,16,1037
T20250414-01768,2024-01-20,275,10,Produto U483,8,1178
T20250414-01769,2024-05-05,238,16,Produto K344,18,1464
T20250414-01770,2025-02-22,273,32,Produto P527,15,1082
T20250414-01771,2024-06-25,282,46,Produto P800,15,1428
T20250414-01772,2024-01-24,201,17,Produto T822,14,1243
T20250414-01773,2023-01-18,270,39,Produto R20,11,1274
T20250414-01774,2023-11-28,283,47,Produto Q498,6,1131
T20250414-01775,2024-04-19,207,38,Produto G584,4,1221
T20250414-01776,2024-01-03,208,11,Produto O943,7,1289
T20250414-01777,2023-10-13,215,39,Produto S284,4,1316
T20250414-01778,2024-02-24,289,40,Produto X152,15,1026
T20250414-01779,2024-01-20,229,17,Produto N361,13,1104
T20250414-01780,2024-03-01,260,47,Produto E906,11,1324
T20250414-01781,2023-05-01,276,42,Produto I491,5,1390
T20250414-01782,2024-10-14,228,6,Produto B585,11,1456
T20250414-01783,2024-02-06,203,23,Produto G994,1,1172
T20250414-01784,2023-05-22,294,16,Produto K893,11,1330
T20250414-01785,2024-01-10,276,42,Produto I491,19,1369
T20250414-01786,2023-11-11,250,46,Produto Q690,6,1042
T20250414-01787,2023-03-02,230,28,Produto I246,15,1431
T20250414-01788,2024-06-05,287,16,Produto O164,13,1238
T20250414-01789,2024-12-28,201,17,Produto T822,16,1331
T20250414-01790,2024-04-10,200,20,Produto Z769,3,1033
T20250414-01791,2024-08-29,201,17,Produto T822,4,1209
T20250414-01792,2024-02-09,241,5,Produto R208,3,1155
T20250414-01793,2023-01-22,225,23,Produto A317,4,1385
T20250414-01794,2024-04-24,259,19,Produto Y316,11,1250
T20250414-01795,2023-12-08,206,25,Produto A407,1,1035
T20250414-01796,2023-06-17,263,12,Produto O924,15,1467
T20250414-01797,2023-02-05,235,20,Produto X356,15,1226
T20250414-01798,2023-08-22,251,2,Produto U899,5,1099
T20250414-01799,2023-03-06,289,40,Produto X152,9,1445
T20250414-01800,2024-01-12,213,4,Produto D177,17,1308
T20250414-01801,2024-01-21,278,31,Produto A338,9,1235
T20250414-01802,2024-06-20,231,3,Produto Q788,18,1069
T20250414-01803,2023-10-05,237,29,Produto T289,7,1371
T20250414-01804,2024-02-15,251,2,Produto U899,14,1111
T20250414-01805,2025-03-21,205,17,Produto G609,14,1008
T20250414-01806,2025-02-06,291,34,Produto D633,3,1257
T20250414-01807,2025-03-25,215,39,Produto S284,13,1097
T20250414-01808,2024-07-19,245,19,Produto H791,8,1372
T20250414-01809,2025-02-20,279,30,Produto W458,19,1476
T20250414-01810,2023-09-23,234,39,Produto T940,12,1188
T20250414-01811,2025-03-19,215,39,Produto S284,5,1485
T20250414-01812,2024-07-08,234,39,Produto T940,8,1106
T20250414-01813,2024-10-02,283,47,Produto Q498,7,1419
T20250414-01814,2024-02-12,297,5,Produto B500,7,1182
T20250414-01815,2024-07-29,234,39,Produto T940,17,1007
T20250414-01816,2023-06-02,206,25,Produto A407,1,1229
T20250414-01817,2023-05-21,265,8,Produto W591,18,1199
T20250414-01818,2024-09-25,258,5,Produto T479,16,1230
T20250414-01819,2023-12-10,260,47,Produto E906,9,1041
T20250414-01820,2024-02-14,219,10,Produto O463,16,1264
T20250414-01821,2023-09-13,270,39,Produto R20,13,1460
T20250414-01822,2023-03-26,201,17,Produto T822,6,1215
T20250414-01823,2023-04-18,238,16,Produto K344,12,1112
